date,Thgt,Tper,Tdir
2014-01-25 06:00:00,1.75,13.333333000000001,220.0
2014-01-25 09:00:00,1.78,13.333333000000001,219.66666666666666
2014-01-25 12:00:00,1.8733332999999999,16.484516666666668,198.0
2014-01-25 15:00:00,2.009999966666667,16.043693,198.66666666666666
2014-01-25 18:00:00,2.1533333000000003,15.544870666666668,199.0
2014-01-25 21:00:00,2.276666666666667,15.153833999999998,199.66666666666666
2014-01-26 00:00:00,2.386666566666667,14.634838,201.0
2014-01-26 03:00:00,2.49,14.354726666666666,200.66666666666666
2014-01-26 06:00:00,2.5900000000000003,14.086369666666668,200.66666666666666
2014-01-26 09:00:00,2.6633331666666664,13.698629000000002,200.66666666666666
2014-01-26 12:00:00,2.7100000000000004,13.698629000000002,200.0
2014-01-26 15:00:00,2.73,14.019300666666666,198.33333333333334
2014-01-26 18:00:00,2.7266666666666666,14.084507,198.0
2014-01-26 21:00:00,2.7133333333333334,14.019300666666666,198.0
2014-01-27 00:00:00,2.6933333333333334,13.575218999999999,198.0
2014-01-27 03:00:00,2.6699998,13.393393333333334,198.0
2014-01-27 06:00:00,2.6399999,13.333333000000001,198.0
2014-01-27 09:00:00,2.59,13.216373666666668,198.0
2014-01-27 12:00:00,2.5399999999999996,12.988472999999999,196.0
2014-01-27 15:00:00,2.513333333333333,12.658227000000002,195.0
2014-01-27 18:00:00,2.533333333333333,12.499999,194.0
2014-01-27 21:00:00,2.6033332999999996,12.397118999999998,193.0
2014-01-28 00:00:00,2.6666665000000003,12.196331,188.0
2014-01-28 03:00:00,2.6933333333333334,11.811391,185.66666666666666
2014-01-28 06:00:00,2.706666666666667,11.627907,185.0
2014-01-28 09:00:00,2.7300000000000004,11.538803666666666,184.66666666666666
2014-01-28 12:00:00,2.75,11.450713,181.0
2014-01-28 15:00:00,2.7466666666666666,11.152725666666667,174.33333333333334
2014-01-28 18:00:00,2.7066666666666666,10.909379333333334,173.66666666666666
2014-01-28 21:00:00,2.6499998666666666,10.791646,173.0
2014-01-29 00:00:00,2.5933333333333333,10.714557,170.0
2014-01-29 03:00:00,2.55,10.600969666666666,165.0
2014-01-29 06:00:00,2.52,10.526315,165.0
2014-01-29 09:00:00,2.5033333333333334,10.416667,165.33333333333334
2014-01-29 12:00:00,2.49,10.345074666666667,166.0
2014-01-29 15:00:00,2.49,10.3092785,167.0
2014-01-29 18:00:00,2.49,14.151576,196.33333333333334
2014-01-29 21:00:00,2.4766666666666666,13.762048666666667,191.66666666666666
2014-01-30 00:00:00,2.4499999999999997,13.453453666666666,194.0
2014-01-30 03:00:00,2.4066665,13.216373666666668,197.0
2014-01-30 06:00:00,2.3633333000000003,12.876012666666666,192.66666666666666
2014-01-30 09:00:00,2.33,12.605484333333335,195.0
2014-01-30 12:00:00,2.3,12.246516666666666,195.0
2014-01-30 15:00:00,2.28,11.765791333333334,192.0
2014-01-30 18:00:00,2.26,10.416667,181.33333333333334
2014-01-30 21:00:00,2.273333333333333,10.380870833333333,182.0
2014-01-31 00:00:00,2.3599999666666664,10.2391475,182.0
2014-01-31 03:00:00,2.51,17.973172333333334,194.33333333333334
2014-01-31 06:00:00,2.6999999666666668,17.443031666666666,196.33333333333334
2014-01-31 09:00:00,2.876666566666666,16.760828,198.0
2014-01-31 12:00:00,3.0100000000000002,16.396379999999997,196.33333333333334
2014-01-31 15:00:00,3.106666633333333,15.790343,199.66666666666666
2014-01-31 18:00:00,3.1699998333333332,15.624999,199.0
2014-01-31 21:00:00,3.236666666666667,15.544870666666668,197.66666666666666
2014-02-01 00:00:00,3.31,15.306914333333333,196.0
2014-02-01 03:00:00,3.386666566666667,15.000753666666668,196.66666666666666
2014-02-01 06:00:00,3.426666466666667,14.779044999999998,197.0
2014-02-01 09:00:00,3.4199998,14.634838,196.0
2014-02-01 12:00:00,3.3799999333333335,14.423739333333332,195.0
